timestamp=2.182198,2C6=1
timestamp=2.185172,B0=1
timestamp=2.185424,224=1
timestamp=2.185632,B2=1
timestamp=2.185874,2C4=1
timestamp=2.191142,20=1
timestamp=2.191410,B4=1
timestamp=2.191662,25=1
timestamp=2.192734,22=1
timestamp=2.192956,23=1
timestamp=2.197234,B0=1
timestamp=2.197461,B2=1
timestamp=2.197685,340=1
timestamp=2.198577,2D0=1
timestamp=2.203191,20=1
timestamp=2.203437,223=1
timestamp=2.203685,B4=1
timestamp=2.203923,25=1
timestamp=2.204783,22=1
timestamp=2.205005,23=1
timestamp=2.206761,2C1=1
timestamp=2.208815,2C4=1
timestamp=2.209278,B0=1
timestamp=2.209530,224=1
timestamp=2.209738,B2=1
timestamp=2.213928,2C6=1
timestamp=2.215226,20=1
timestamp=2.215494,B4=1
timestamp=2.215732,25=1
timestamp=2.216824,22=1
timestamp=2.217044,23=1
timestamp=2.221326,B0=1
timestamp=2.221478,320=1
timestamp=2.221687,B2=1
timestamp=2.227314,20=1
timestamp=2.227561,223=1
timestamp=2.227809,B4=1
timestamp=2.228047,25=1
timestamp=2.228907,22=1
timestamp=2.229129,23=1
timestamp=2.230305,2D0=1
timestamp=2.232351,2C4=1
timestamp=2.233409,B0=1
timestamp=2.233662,224=1
timestamp=2.233870,B2=1
timestamp=2.238495,2C1=1
timestamp=2.239362,20=1
timestamp=2.239630,B4=1
timestamp=2.239868,25=1
timestamp=2.240962,22=1
timestamp=2.241186,23=1
timestamp=2.245426,B0=1
timestamp=2.245682,2C6=1
timestamp=2.245890,B2=1
timestamp=2.246114,340=1
timestamp=2.251388,20=1
timestamp=2.251634,223=1
timestamp=2.251873,25=1
timestamp=2.252121,B4=1
timestamp=2.252991,22=1
timestamp=2.253213,23=1
timestamp=2.255915,2C4=1
timestamp=2.257455,B0=1
timestamp=2.257707,224=1
timestamp=2.257915,B2=1
timestamp=2.262059,2D0=1
timestamp=2.263401,20=1
timestamp=2.263669,B4=1
timestamp=2.263907,25=1
timestamp=2.264706,56F=1
timestamp=2.264992,22=1
timestamp=2.265214,23=1
timestamp=2.269490,B0=1
timestamp=2.269642,320=1
timestamp=2.269850,B2=1
timestamp=2.270244,2C1=1
timestamp=2.275458,20=1
